CustomerID,OrderID,Age,AgeGroup,Gender,IncomeLevel,OrderFrequency,Location,PreferredCuisine
7393,6870,43,36-45,Female,Medium,Medium,Bangalore,Punjabi
7394,D42,21,18-25,Female,High,Medium,Bangalore,Tandoor
7395,C4F1,52,46+,Female,Medium,Medium,Bangalore,Biryani
7396,144B,46,46+,Female,Medium,Medium,Bangalore,Punjabi
7397,5487,53,46+,Male,Medium,Medium,Bangalore,Biryani
7398,A2B0,43,36-45,Male,High,Low,Bangalore,Chinese
7399,3.00E+94,57,46+,Female,Medium,Low,Bangalore,Lucknowi
7400,CBD1,36,36-45,Female,Low,Low,Bangalore,Desserts
7401,5.00E+02,38,36-45,Female,Medium,Medium,Bangalore,Gujarati
7402,51A9,41,36-45,Female,Low,Medium,Bangalore,Chinese
7403,5290,34,26-35,Female,Low,Low,Bangalore,North Indian
7404,D713,50,46+,Female,High,Medium,Bangalore,Gujarati
7405,C2B3,20,18-25,Female,Medium,Medium,Bangalore,South Indian
7406,4725,27,26-35,Male,Medium,High,Bangalore,Biryani
7407,D905,24,18-25,Female,Medium,Low,Bangalore,South Indian
7408,C04C,29,26-35,Female,High,High,Bangalore,North Indian
7409,908D,38,36-45,Female,Low,Low,Bangalore,Snacks
7410,3FDC,27,26-35,Male,Low,Low,Bangalore,South Indian
7411,D637,28,26-35,Male,Medium,Medium,Bangalore,Gujarati
7412,A4E0,58,46+,Male,Medium,Low,Bangalore,Biryani
7413,7770,19,18-25,Male,Medium,High,Bangalore,Snacks
7414,A86D,36,36-45,Female,Medium,Low,Bangalore,Desserts
7415,6F4C,20,18-25,Female,Medium,High,Bangalore,Lucknowi
7416,E082,51,46+,Female,Low,Medium,Bangalore,Desserts
7417,7593,45,36-45,Male,Medium,Low,Bangalore,Gujarati
7418,7D77,42,36-45,Female,Medium,Low,Bangalore,North Indian
7419,9A88,34,26-35,Male,Medium,High,Bangalore,Tandoor
7420,4402,51,46+,Male,Medium,Medium,Bangalore,South Indian
7421,5FB,20,18-25,Male,High,Low,Bangalore,Desserts
7422,4206,46,46+,Male,Medium,Medium,Bangalore,Lucknowi
7423,3A71,30,26-35,Male,Medium,High,Bangalore,Mughlai
7424,1192,48,46+,Female,High,Low,Bangalore,Mughlai
7425,5CD1,29,26-35,Male,Low,Low,Bangalore,Chinese
7426,A118,43,36-45,Female,Medium,High,Bangalore,Lucknowi
7427,D57E,30,26-35,Male,Medium,High,Bangalore,Mughlai
7428,C65,20,18-25,Male,Medium,Low,Bangalore,Tandoor
7429,7554,60,46+,Female,High,Low,Bangalore,Mughlai
7430,DBE2,56,46+,Female,Low,Medium,Bangalore,Snacks
7431,4548,45,36-45,Female,Medium,Low,Bangalore,Lucknowi
7432,D3C8,31,26-35,Male,Medium,Medium,Bangalore,North Indian
7433,D1AD,44,36-45,Male,Low,High,Bangalore,Chinese
7434,DB16,44,36-45,Female,Medium,Medium,Bangalore,Biryani
7435,CD1F,20,18-25,Female,High,Medium,Bangalore,Punjabi
7436,D237,23,18-25,Female,Medium,Low,Bangalore,Biryani
7437,896,30,26-35,Female,Low,Low,Bangalore,North Indian
7438,62F,41,36-45,Male,High,High,Bangalore,Snacks
7439,4.80E+05,33,26-35,Male,Low,Medium,Bangalore,Mughlai
7440,C081,21,18-25,Male,Low,Medium,Bangalore,North Indian
7441,D9CE,30,26-35,Female,High,High,Bangalore,Tandoor
7442,CB5C,23,18-25,Female,Medium,Medium,Bangalore,Biryani
7443,C0FD,39,36-45,Female,Low,High,Bangalore,Gujarati
7444,4EA9,55,46+,Female,High,Medium,Bangalore,Mughlai
7445,C20E,52,46+,Female,Medium,Low,Bangalore,Mughlai
7446,81CD,37,36-45,Female,Medium,Low,Bangalore,Gujarati
7447,9142,44,36-45,Male,Low,Low,Bangalore,Snacks
7448,659F,50,46+,Male,High,Low,Bangalore,North Indian
7449,C64C,44,36-45,Female,Medium,Low,Bangalore,Tandoor
7450,4D2,43,36-45,Female,Medium,Low,Bangalore,Biryani
7451,38FD,36,36-45,Female,Medium,Low,Bangalore,Biryani
7452,414,35,26-35,Male,Low,Medium,Bangalore,Mughlai
7453,316B,27,26-35,Female,Low,Low,Bangalore,Punjabi
7454,89D7,45,36-45,Female,High,Low,Bangalore,Punjabi
7455,1D6B,35,26-35,Female,Medium,Low,Bangalore,Mughlai
7456,D872,58,46+,Female,Low,Medium,Bangalore,South Indian
7457,D4B1,34,26-35,Female,Medium,Low,Bangalore,North Indian
7458,CEC3,59,46+,Male,Low,Medium,Bangalore,Gujarati
7459,4CB4,55,46+,Female,Medium,Low,Bangalore,Biryani
7460,5F2,46,46+,Female,High,Medium,Bangalore,Gujarati
7461,A84F,46,46+,Female,Medium,Low,Bangalore,Tandoor
7462,C077,36,36-45,Female,Medium,Medium,Bangalore,Chinese
7463,C72B,38,36-45,Female,Medium,Medium,Bangalore,Punjabi
7464,D235,44,36-45,Female,Medium,Medium,Bangalore,Gujarati
7465,7DB,53,46+,Female,Medium,Low,Bangalore,Gujarati
7466,DED9,20,18-25,Female,Medium,High,Bangalore,Punjabi
7467,E1B9,53,46+,Male,Medium,Low,Bangalore,North Indian
7468,A174,19,18-25,Female,High,Low,Bangalore,Biryani
7469,C06E,23,18-25,Female,High,Medium,Bangalore,Desserts
7470,C995,27,26-35,Male,Medium,Low,Bangalore,Tandoor
7471,CDD0,22,18-25,Male,Medium,Low,Bangalore,Gujarati
7472,7EF0,24,18-25,Female,Low,Low,Bangalore,Punjabi
7473,D198,45,36-45,Male,Low,Low,Bangalore,South Indian
7474,5939,56,46+,Female,Low,Low,Bangalore,Tandoor
7475,8FEE,23,18-25,Female,Low,Medium,Bangalore,Snacks
7476,7CC6,38,36-45,Female,High,Low,Bangalore,South Indian
7477,75EC,48,46+,Male,High,Medium,Bangalore,Gujarati
7478,902B,43,36-45,Female,Medium,Medium,Bangalore,Lucknowi
7479,DAE0,40,36-45,Female,High,Medium,Bangalore,Snacks
7480,7ECD,25,18-25,Female,Medium,Low,Bangalore,Biryani
7481,11A6,28,26-35,Female,Medium,Medium,Bangalore,Gujarati
7482,A24D,43,36-45,Female,Low,Medium,Bangalore,Biryani
7483,DDAA,35,26-35,Female,Medium,Medium,Bangalore,Tandoor
7484,AB10,20,18-25,Male,Medium,High,Bangalore,North Indian
7485,740D,55,46+,Male,Low,Medium,Bangalore,Mughlai
7486,C01D,48,46+,Male,Low,Low,Bangalore,Mughlai
7487,1700,52,46+,Male,Low,Low,Bangalore,Mughlai
7488,D720,34,26-35,Female,Low,Low,Bangalore,Tandoor
7489,CD80,42,36-45,Male,Low,Low,Bangalore,Chinese
7490,C466,18,18-25,Female,Low,High,Bangalore,Lucknowi
7491,2DCA,35,26-35,Female,High,High,Bangalore,North Indian
7492,C7D2,38,36-45,Male,Medium,High,Bangalore,Punjabi
7493,1.00E+96,24,18-25,Male,Medium,Medium,Bangalore,Tandoor
7494,B098,25,18-25,Female,Low,Low,Bangalore,Desserts
7495,70A9,28,26-35,Female,Medium,Medium,Bangalore,Gujarati
7496,32FD,42,36-45,Male,Medium,Low,Bangalore,Gujarati
7497,9EA7,26,26-35,Female,Medium,High,Bangalore,Tandoor
7498,D184,21,18-25,Male,Medium,Low,Bangalore,North Indian
7499,45A9,33,26-35,Female,Medium,Medium,Bangalore,Tandoor
7500,1903,41,36-45,Female,High,Low,Bangalore,Biryani
7501,7378,37,36-45,Male,Medium,High,Bangalore,Tandoor
7502,C3FE,40,36-45,Female,Low,Medium,Bangalore,North Indian
7503,BFC1,39,36-45,Male,High,Low,Bangalore,Punjabi
7504,97F5,53,46+,Male,Low,Low,Bangalore,South Indian
7505,DECD,19,18-25,Male,High,High,Bangalore,Tandoor
7506,ACE9,43,36-45,Male,Medium,Medium,Bangalore,South Indian
7507,3157,38,36-45,Female,Medium,High,Bangalore,Tandoor
7508,912E,26,26-35,Female,Medium,Medium,Bangalore,Tandoor
7509,484,39,36-45,Male,Medium,Low,Bangalore,Punjabi
7510,6324,43,36-45,Male,High,Medium,Bangalore,Tandoor
7511,B6F0,35,26-35,Female,High,Medium,Bangalore,North Indian
7512,2.20E+02,39,36-45,Female,Medium,Low,Bangalore,Lucknowi
7513,F77,21,18-25,Male,Medium,Medium,Bangalore,Mughlai
7514,D497,42,36-45,Female,Medium,Low,Bangalore,Lucknowi
7515,C2BC,38,36-45,Male,Low,Low,Bangalore,Tandoor
7516,1749,19,18-25,Female,High,Low,Bangalore,Punjabi
7517,32C4,27,26-35,Female,Medium,Medium,Bangalore,Lucknowi
7518,A41,24,18-25,Female,Low,Low,Bangalore,Tandoor
7519,8A6A,48,46+,Male,High,Medium,Bangalore,Lucknowi
7520,5004,19,18-25,Male,Medium,Medium,Bangalore,Desserts
7521,80BF,38,36-45,Male,High,High,Bangalore,South Indian
7522,29B4,38,36-45,Female,Medium,Low,Bangalore,South Indian
7523,9B96,35,26-35,Female,Medium,High,Bangalore,Tandoor
7524,E040,60,46+,Female,Medium,Low,Bangalore,Chinese
7525,D1AB,40,36-45,Female,Medium,High,Bangalore,Lucknowi
7526,D221,20,18-25,Male,Medium,Low,Bangalore,North Indian
7527,81F2,53,46+,Male,Medium,High,Bangalore,Tandoor
7528,86C6,43,36-45,Female,Low,Low,Bangalore,Punjabi
7529,C020,43,36-45,Male,Low,Medium,Bangalore,Snacks
7530,5F9,19,18-25,Female,Medium,High,Bangalore,South Indian
7531,CF02,24,18-25,Female,Medium,Medium,Bangalore,Gujarati
7532,C07F,46,46+,Female,High,Medium,Bangalore,South Indian
7533,CC6F,38,36-45,Male,Medium,Medium,Bangalore,Gujarati
7534,BA5B,22,18-25,Male,High,Low,Bangalore,Lucknowi
7535,75F9,44,36-45,Female,Medium,High,Bangalore,Gujarati
7536,4DF,23,18-25,Male,High,Low,Bangalore,Punjabi
7537,9.00E+40,49,46+,Female,Medium,Medium,Bangalore,Chinese
7538,8B66,24,18-25,Female,Medium,Medium,Bangalore,Biryani
7539,6FF8,57,46+,Female,Medium,Low,Bangalore,South Indian
7540,6FCB,19,18-25,Male,Medium,Medium,Bangalore,South Indian
7541,1.00E+89,36,36-45,Female,Medium,Medium,Bangalore,South Indian
7542,6.30E+02,49,46+,Male,Low,Medium,Bangalore,Mughlai
7543,D1AF,51,46+,Female,Medium,Medium,Bangalore,Tandoor
7544,40F,33,26-35,Female,Low,Low,Bangalore,Lucknowi
7545,A800,49,46+,Male,Medium,Medium,Bangalore,South Indian
7546,508,45,36-45,Female,Medium,Low,Bangalore,Mughlai
7547,C9E1,31,26-35,Female,Medium,Low,Bangalore,Punjabi
7548,BDBD,39,36-45,Male,High,Low,Bangalore,Desserts
7549,D4B4,51,46+,Female,Medium,Low,Bangalore,North Indian
7550,5888,19,18-25,Male,Medium,Low,Bangalore,North Indian
7551,CAF5,19,18-25,Male,Medium,Low,Bangalore,Snacks
7552,C4CF,47,46+,Male,Low,Low,Bangalore,North Indian
7553,C2D8,58,46+,Male,Low,Medium,Bangalore,Tandoor
7554,3EF,22,18-25,Female,High,Medium,Bangalore,Lucknowi
7555,2320,45,36-45,Male,Medium,Medium,Bangalore,Tandoor
7556,5230,26,26-35,Male,High,Low,Bangalore,Punjabi
7557,A95B,42,36-45,Female,Low,Low,Bangalore,Tandoor
7558,96B4,21,18-25,Male,Low,Medium,Bangalore,Mughlai
7559,D0C3,26,26-35,Female,High,Low,Bangalore,Punjabi
7560,DB1C,28,26-35,Male,Medium,High,Bangalore,Tandoor
7561,CF2F,41,36-45,Female,High,Low,Bangalore,Desserts
7562,2113,41,36-45,Male,Medium,Medium,Bangalore,Mughlai
7563,9ECE,48,46+,Female,Medium,Medium,Bangalore,South Indian
7564,DCA2,56,46+,Female,Low,Low,Bangalore,Punjabi
7565,CDCA,20,18-25,Male,Medium,Medium,Bangalore,Tandoor
7566,4C31,36,36-45,Female,Medium,Medium,Bangalore,Chinese
7567,5FE9,40,36-45,Male,Low,Low,Bangalore,Lucknowi
7568,C0B5,49,46+,Male,Medium,Medium,Bangalore,Tandoor
7569,930,28,26-35,Female,Medium,Low,Bangalore,South Indian
7570,8631,53,46+,Male,Medium,Low,Bangalore,Gujarati
7571,CFE4,27,26-35,Female,Medium,Low,Bangalore,South Indian
7572,C892,36,36-45,Male,High,Medium,Bangalore,Punjabi
7573,7C15,31,26-35,Male,Medium,Low,Bangalore,Tandoor
7574,C95B,53,46+,Male,Medium,Low,Bangalore,Mughlai
7575,D819,25,18-25,Male,Medium,Medium,Bangalore,Gujarati
7576,DCD4,38,36-45,Male,High,Low,Bangalore,Chinese
7577,2708,58,46+,Female,Low,High,Bangalore,North Indian
7578,C0AD,35,26-35,Female,High,Medium,Bangalore,North Indian
7579,55F0,37,36-45,Female,Low,Medium,Bangalore,Tandoor
7580,DB14,48,46+,Male,Medium,Medium,Bangalore,Gujarati
7581,9706,21,18-25,Male,Low,Low,Bangalore,Chinese
7582,CE2E,18,18-25,Female,Medium,Medium,Bangalore,South Indian
7583,C0E8,54,46+,Female,High,Low,Bangalore,Lucknowi
7584,D65E,20,18-25,Male,Low,Medium,Bangalore,Lucknowi
7585,6937,34,26-35,Male,Medium,Low,Bangalore,Biryani
7586,D732,43,36-45,Female,High,Medium,Bangalore,Snacks
7587,7737,49,46+,Male,High,High,Bangalore,Lucknowi
7588,9359,36,36-45,Female,High,High,Bangalore,Chinese
7589,D4DC,55,46+,Female,High,Medium,Bangalore,North Indian
7590,C032,24,18-25,Male,High,Medium,Bangalore,Desserts
7591,D1F1,22,18-25,Female,Medium,Low,Bangalore,South Indian
7592,C5A8,51,46+,Female,Medium,Medium,Bangalore,Snacks
7593,C7C4,56,46+,Male,High,Low,Bangalore,Lucknowi
7594,B379,56,46+,Female,Medium,Low,Bangalore,Snacks
7595,9EB2,41,36-45,Male,High,Low,Bangalore,Biryani
7596,1102,41,36-45,Female,Medium,Low,Bangalore,Gujarati
7597,DB64,25,18-25,Female,Medium,Medium,Bangalore,Desserts
7598,3AF3,36,36-45,Female,Medium,Low,Bangalore,Lucknowi
7599,689B,53,46+,Female,Low,High,Bangalore,Punjabi
7600,36B8,44,36-45,Male,Low,Low,Bangalore,North Indian
7601,5795,18,18-25,Female,High,Low,Bangalore,Mughlai
7602,B816,45,36-45,Male,High,Low,Bangalore,North Indian
7603,A1B2,34,26-35,Female,Medium,High,Bangalore,North Indian
7604,2288,52,46+,Female,Medium,Low,Bangalore,South Indian
7605,3C5E,59,46+,Male,Medium,Low,Bangalore,Tandoor
7606,5D99,38,36-45,Male,Medium,Low,Bangalore,South Indian
7607,B796,24,18-25,Female,Low,Low,Bangalore,Desserts
7608,85B4,23,18-25,Male,Medium,Medium,Bangalore,Biryani
7609,25FD,31,26-35,Male,Medium,Low,Bangalore,South Indian
7610,DDC5,30,26-35,Male,Medium,Low,Bangalore,Tandoor
7611,8AA2,47,46+,Female,Medium,Medium,Bangalore,Gujarati
7612,BE80,26,26-35,Female,Medium,Medium,Bangalore,Snacks
7613,DE72,29,26-35,Female,Low,High,Bangalore,Mughlai
7614,B962,59,46+,Male,Low,Low,Bangalore,Tandoor
7615,633C,25,18-25,Female,High,High,Bangalore,South Indian
7616,903A,20,18-25,Female,High,Low,Bangalore,Punjabi
7617,1FB7,31,26-35,Female,Medium,Low,Bangalore,Snacks
7618,34D7,22,18-25,Female,High,Medium,Bangalore,Tandoor
7619,95FB,38,36-45,Male,Medium,Low,Bangalore,Punjabi
7620,B437,45,36-45,Male,Medium,Low,Bangalore,Desserts
7621,A3E0,38,36-45,Male,Low,Low,Bangalore,South Indian
7622,2558,27,26-35,Male,Medium,Low,Bangalore,Desserts
7623,3C57,58,46+,Male,Medium,Low,Bangalore,Punjabi
7624,6781,24,18-25,Female,Low,Low,Bangalore,Punjabi
7625,1AEA,56,46+,Male,Low,Medium,Bangalore,Snacks
7626,3F01,51,46+,Female,Medium,High,Bangalore,Lucknowi
7627,BD03,50,46+,Male,Medium,Medium,Bangalore,Desserts
7628,A480,30,26-35,Male,Low,Low,Bangalore,Chinese
7629,1602,22,18-25,Male,Medium,Low,Bangalore,Desserts
7630,894E,36,36-45,Female,High,High,Bangalore,Lucknowi
7631,20F6,51,46+,Female,Low,Medium,Bangalore,Gujarati
7632,64CC,33,26-35,Female,High,High,Bangalore,Gujarati
7633,4C88,52,46+,Male,Medium,High,Bangalore,Tandoor
7634,55B1,36,36-45,Female,High,Medium,Bangalore,Mughlai
7635,5631,54,46+,Male,Medium,High,Bangalore,Tandoor
7636,1DAC,24,18-25,Male,High,High,Bangalore,South Indian
7637,6CC6,35,26-35,Male,Medium,Medium,Bangalore,Gujarati
7638,57FA,27,26-35,Female,Low,High,Bangalore,North Indian
7639,6055,25,18-25,Male,High,Low,Bangalore,Biryani
7640,1568,23,18-25,Male,High,Low,Bangalore,Chinese
7641,7944,56,46+,Female,High,Medium,Bangalore,Desserts
7642,78BF,35,26-35,Female,Medium,Medium,Bangalore,Mughlai
7643,1.00E+86,44,36-45,Female,High,Medium,Bangalore,Chinese
7644,427B,23,18-25,Female,Medium,Medium,Bangalore,Lucknowi
7645,9395,20,18-25,Male,High,Medium,Bangalore,Tandoor
7646,B5D2,29,26-35,Male,High,High,Bangalore,Lucknowi
7647,644B,38,36-45,Female,Low,Low,Bangalore,Tandoor
7648,7A2D,36,36-45,Female,Medium,High,Bangalore,Snacks
7649,C278,46,46+,Female,Medium,Low,Bangalore,Chinese
7650,AB33,43,36-45,Male,Medium,Low,Bangalore,Chinese
7651,7646,40,36-45,Female,Low,High,Bangalore,Mughlai
7652,5EF5,40,36-45,Female,Medium,Low,Bangalore,Lucknowi
7653,33C1,19,18-25,Female,Medium,High,Bangalore,Snacks
7654,1B50,22,18-25,Female,High,Low,Bangalore,Tandoor
7655,279F,31,26-35,Male,Medium,High,Bangalore,Tandoor
7656,E76,56,46+,Female,Medium,Medium,Bangalore,Snacks
7657,DAD6,19,18-25,Female,High,High,Bangalore,Biryani
7658,D91A,33,26-35,Female,High,Low,Bangalore,Lucknowi
7659,4F0C,20,18-25,Female,Medium,Medium,Bangalore,North Indian
7660,8456,35,26-35,Male,Medium,High,Bangalore,Snacks
7661,1AA8,26,26-35,Female,High,Low,Bangalore,Mughlai
7662,D27B,56,46+,Male,Medium,Low,Bangalore,Biryani
7663,ADD6,32,26-35,Female,Medium,Low,Bangalore,Gujarati
7664,4314,42,36-45,Female,Low,Medium,Bangalore,South Indian
7665,9E5A,38,36-45,Female,Medium,High,Bangalore,Tandoor
7666,DEAC,27,26-35,Male,Medium,High,Bangalore,Chinese
7667,A053,43,36-45,Male,Medium,Medium,Bangalore,Desserts
7668,96D2,51,46+,Male,Medium,Low,Bangalore,North Indian
7669,BE78,56,46+,Male,Medium,High,Bangalore,Gujarati
7670,B785,28,26-35,Male,Medium,Low,Bangalore,Snacks
7671,4357,27,26-35,Female,Medium,Low,Bangalore,Desserts
7672,26D4,48,46+,Female,Medium,Low,Bangalore,Mughlai
7673,B20F,35,26-35,Female,Medium,Low,Bangalore,North Indian
7674,2675,46,46+,Male,Low,Medium,Bangalore,Gujarati
7675,4C1,55,46+,Female,Low,Medium,Bangalore,Chinese
7676,2185,21,18-25,Male,Low,High,Bangalore,Tandoor
7677,8094,24,18-25,Male,Medium,Low,Bangalore,Lucknowi
7678,7725,42,36-45,Female,Medium,High,Bangalore,Mughlai
7679,AAB4,45,36-45,Male,Low,Low,Bangalore,South Indian
7680,C873,50,46+,Female,Low,Low,Bangalore,Punjabi
7681,AA3F,31,26-35,Male,Medium,Low,Bangalore,Lucknowi
7682,996B,48,46+,Female,Medium,Medium,Bangalore,Lucknowi
7683,C595,33,26-35,Female,Medium,Medium,Bangalore,Lucknowi
7684,997B,38,36-45,Female,Low,High,Bangalore,Tandoor
7685,CDB6,25,18-25,Female,Medium,Low,Bangalore,Mughlai
7686,5A7A,51,46+,Male,High,Medium,Bangalore,Desserts
7687,6DE3,23,18-25,Female,Medium,High,Bangalore,Gujarati
7688,E27A,22,18-25,Male,Low,Low,Bangalore,South Indian
7689,AB52,55,46+,Male,High,Low,Bangalore,Chinese
7690,4632,48,46+,Female,High,Medium,Bangalore,Lucknowi
7691,4B8A,20,18-25,Female,Medium,Medium,Bangalore,Chinese
7692,4AC4,57,46+,Female,High,Medium,Bangalore,Mughlai
7693,9735,57,46+,Female,Low,Medium,Bangalore,Gujarati
7694,96F0,25,18-25,Male,Medium,High,Bangalore,South Indian
7695,C668,49,46+,Female,High,Low,Bangalore,Gujarati
7696,7573,31,26-35,Male,High,Medium,Bangalore,Punjabi
7697,9201,24,18-25,Male,Low,Medium,Bangalore,Tandoor
7698,A940,47,46+,Male,Low,Medium,Bangalore,Biryani
7699,29AB,26,26-35,Male,Medium,Low,Bangalore,Gujarati
7700,7B24,41,36-45,Female,High,Medium,Bangalore,Gujarati
7701,D800,27,26-35,Male,Medium,High,Bangalore,South Indian
7702,6D58,27,26-35,Male,Medium,Low,Bangalore,South Indian
7703,80C2,33,26-35,Female,Medium,Low,Bangalore,Biryani
7704,548E,50,46+,Male,High,Low,Bangalore,Chinese
7705,26F1,39,36-45,Female,Medium,Medium,Bangalore,North Indian
7706,3A16,18,18-25,Male,High,Low,Bangalore,Chinese
7707,BBC6,32,26-35,Female,Medium,Low,Bangalore,South Indian
7708,A243,53,46+,Female,High,Low,Bangalore,Mughlai
7709,5D2D,44,36-45,Male,High,High,Bangalore,Snacks
7710,BB22,28,26-35,Male,High,Medium,Bangalore,Gujarati
7711,C1EC,31,26-35,Female,Medium,Low,Bangalore,Punjabi
7712,DE6F,37,36-45,Female,Low,High,Bangalore,North Indian
7713,B712,24,18-25,Male,Medium,Low,Bangalore,North Indian
7714,BB9,38,36-45,Male,Medium,High,Bangalore,Tandoor
7715,DCAA,18,18-25,Male,High,Medium,Bangalore,South Indian
7716,6EF,45,36-45,Female,Medium,Medium,Bangalore,South Indian
7717,9415,29,26-35,Male,Low,Medium,Bangalore,Gujarati
7718,7943,28,26-35,Male,Medium,Medium,Bangalore,Biryani
7719,9098,20,18-25,Female,Low,Low,Bangalore,North Indian
7720,788D,25,18-25,Male,Medium,High,Bangalore,Tandoor
7721,6948,26,26-35,Male,High,Medium,Bangalore,Mughlai
7722,3D57,44,36-45,Female,Medium,Low,Bangalore,Desserts
7723,DD28,23,18-25,Female,Medium,Medium,Bangalore,Lucknowi
7724,38C5,27,26-35,Female,Medium,Low,Bangalore,Gujarati
7725,2997,40,36-45,Female,Medium,Medium,Bangalore,North Indian
7726,91BA,23,18-25,Male,Medium,Low,Bangalore,Desserts
7727,C951,28,26-35,Female,Low,Low,Bangalore,Snacks
7728,AEA,18,18-25,Male,Low,High,Bangalore,South Indian
7729,7648,34,26-35,Female,Medium,Low,Bangalore,Snacks
7730,5D47,36,36-45,Male,Low,High,Bangalore,South Indian
7731,15F4,22,18-25,Male,Medium,Low,Bangalore,Biryani
7732,7022,40,36-45,Male,Medium,Low,Bangalore,North Indian
7733,3B1E,36,36-45,Female,Medium,Medium,Bangalore,Biryani
7734,9797,39,36-45,Female,High,Low,Bangalore,Punjabi
7735,9571,41,36-45,Male,Medium,High,Bangalore,Chinese
7736,3318,41,36-45,Male,Medium,Low,Bangalore,Mughlai
7737,1C01,35,26-35,Female,High,Medium,Bangalore,North Indian
7738,7FFC,21,18-25,Female,High,Low,Bangalore,Snacks
7739,CEF2,36,36-45,Female,Medium,High,Bangalore,Desserts
7740,895B,39,36-45,Male,Medium,Low,Bangalore,Gujarati
7741,8C35,42,36-45,Male,Medium,Medium,Bangalore,Mughlai
7742,DAC9,39,36-45,Male,Medium,Low,Bangalore,Lucknowi
7743,5D7A,21,18-25,Female,Medium,Low,Bangalore,Tandoor
7744,9892,51,46+,Male,Low,High,Bangalore,Mughlai
7745,25EB,44,36-45,Female,Medium,High,Bangalore,North Indian
7746,9790,25,18-25,Male,Medium,Low,Bangalore,Gujarati
7747,D398,34,26-35,Male,Medium,High,Bangalore,Lucknowi
7748,5761,35,26-35,Male,Medium,Medium,Bangalore,Tandoor
7749,DB84,33,26-35,Female,Medium,Medium,Bangalore,Lucknowi
7750,5.30E+08,53,46+,Female,Low,Low,Bangalore,Snacks
7751,4945,56,46+,Male,Medium,Low,Bangalore,Lucknowi
7752,99B6,38,36-45,Male,Medium,Medium,Bangalore,Tandoor
7753,4593,27,26-35,Male,Medium,Low,Bangalore,South Indian
7754,C947,30,26-35,Male,High,High,Bangalore,Lucknowi
7755,41EE,30,26-35,Female,Low,Low,Bangalore,Mughlai
7756,500F,29,26-35,Female,High,Low,Bangalore,Snacks
7757,5.00E+08,48,46+,Female,Low,Medium,Bangalore,Desserts
7758,8CC7,54,46+,Male,Medium,Low,Bangalore,Mughlai
7759,759D,27,26-35,Male,Medium,Medium,Bangalore,South Indian
7760,7A4D,60,46+,Female,Low,Low,Bangalore,Desserts
7761,5997,40,36-45,Female,High,Low,Bangalore,Punjabi
7762,6E6F,52,46+,Male,Medium,Medium,Bangalore,Snacks
7763,8BB9,21,18-25,Female,Medium,Medium,Bangalore,Chinese
7764,8445,34,26-35,Female,Low,Low,Bangalore,Mughlai
7765,74F,24,18-25,Male,High,Low,Bangalore,Mughlai
7766,D7FA,20,18-25,Male,High,Low,Bangalore,South Indian
7767,6A7B,19,18-25,Male,Medium,Low,Bangalore,South Indian
7768,A472,57,46+,Female,Low,Medium,Bangalore,Biryani
7769,8DCD,27,26-35,Female,Low,Medium,Bangalore,Punjabi
7770,2.00E+15,56,46+,Female,High,Medium,Bangalore,Lucknowi
7771,B76E,32,26-35,Male,High,Medium,Bangalore,Chinese
7772,44BC,29,26-35,Female,Medium,High,Bangalore,Desserts
7773,A66,18,18-25,Male,Medium,Medium,Bangalore,Mughlai
7774,5AE0,38,36-45,Male,Medium,High,Bangalore,South Indian
7775,8229,29,26-35,Female,High,Low,Bangalore,Snacks
7776,1F3C,27,26-35,Male,Low,Medium,Bangalore,Mughlai
7777,69A2,42,36-45,Male,Medium,Medium,Bangalore,Snacks
7778,8FB2,30,26-35,Male,Medium,High,Bangalore,Punjabi
7779,1F79,30,26-35,Male,Medium,Medium,Bangalore,Desserts
7780,BA88,30,26-35,Female,Low,Low,Bangalore,Snacks
7781,1A29,37,36-45,Female,High,Medium,Bangalore,Tandoor
7782,29FB,29,26-35,Male,Medium,Low,Bangalore,Gujarati
7783,4DC2,24,18-25,Female,Low,Medium,Bangalore,Gujarati
7784,CCB2,33,26-35,Female,Low,High,Bangalore,Tandoor
7785,C3ED,18,18-25,Male,High,Medium,Bangalore,North Indian
7786,B1A5,24,18-25,Male,Medium,High,Bangalore,Tandoor
7787,690E,40,36-45,Male,Medium,Medium,Bangalore,Desserts
7788,C379,37,36-45,Male,Low,Low,Bangalore,Biryani
7789,DD9F,19,18-25,Male,Medium,Medium,Bangalore,Chinese
7790,C230,21,18-25,Male,Medium,Medium,Bangalore,Lucknowi
7791,4.60E+08,51,46+,Female,Medium,Medium,Bangalore,Tandoor
7792,A0E6,51,46+,Female,Medium,Low,Bangalore,Biryani
7793,5064,50,46+,Male,High,High,Bangalore,Desserts
7794,D8AF,36,36-45,Female,Low,Low,Bangalore,Desserts
7795,2AA7,36,36-45,Male,Medium,Low,Bangalore,South Indian
7796,3.00E+82,39,36-45,Female,Medium,Low,Bangalore,Biryani
7797,323A,22,18-25,Female,Medium,High,Bangalore,Gujarati
7798,C452,55,46+,Female,Medium,High,Bangalore,Punjabi
7799,791A,59,46+,Male,High,Low,Bangalore,South Indian
7800,4585,50,46+,Male,Medium,Medium,Bangalore,Lucknowi
7801,DF6C,45,36-45,Male,Medium,High,Bangalore,Chinese
7802,C297,34,26-35,Female,Medium,Medium,Bangalore,Gujarati
7803,5D92,38,36-45,Male,Medium,Low,Bangalore,Gujarati
7804,B5DB,57,46+,Female,High,High,Bangalore,Lucknowi
